,track_id,artist_names,track_name,source,rank,peak_rank,previous_rank,weeks_on_chart,streams,country,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_release_date,lyrics
1055,6WbAhuwE6fCOriBu5786X1,"KAROL G, Ovy On The Drums",CAIRO,UMLE - Latino,16,15,15,14,564267,Peru,6WbAhuwE6fCOriBu5786X1,0.951,0.692,5,-4.038,0,0.312,0.472,0.000182,0.0894,0.431,115.047,201280,4,2022-11-13,i dont know if its the alcohol what has me confessing this that ive been feeling for a while i know that love was not in the contract but it happens to you the same i notice it too i swore that i was not going to take any ass and here you have me talking to you pretty my friends tell me that youre half a dog the fresh bandit thing ill take it from you i said that i only had sex once i do not repeat and staying in your bed is my favorite plan im not in love but there is little left i know that i lack a little shes got me telling her love treating her sweet i didnt like sleeping with anyone now if its not with him by my side i dont fall asleep i only wanted one night to take away the desire that i have for him i am always here for whatever you need and taking care of him when he is sick i dont know what happened to me the asshole has won me i dont have a win for you ive moved them all away yes in seen i have left them yes i do not want to know about any more i feel good with what you give me stay or go youll see but i dont know what happened or the encule beat me i dont want to because of you ive pushed them all away yes in seen i have left them yes i do not want to know about any more i feel good with what you give me stay or go youll see but i swore that i was not going to take any ass and here i am talking to you pretty my friends tell me that youre half a dog the freco bandit ill take it from you i said that only sex once i do not repeat and already staying in your bed is my favorite plan im not in love but there is little left i know that i lack a little i dont know if its the alcohol what has me confessing this that ive been feeling for a while i know that love was not in the contract but it happens to you the same i notice it toowellwellwell i can tell you toowellwellwell i notice you too i notice you too you might also like ooovy on the drums1
1056,3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,17,1,17,41,544714,Peru,3k3NWokhRRkEPhCzPmV8TW,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299,4,2022-05-06,a long time ago i listen to the heart and the days go by the months thinking about your smell in your smell in your smell the time has come to use reason before its too late and i accidentally break into do break into do before the sun rises sink the accelerator even if i go without brakes and lose control nothing more will be do you and me caressing in the middle of time without saying goodbye and just look at me look at me with those pretty eyes pretty that with that i am fine i am fine today i have been born again born its been a long time time that i havent held anyones hand hand its been a while long time that i havent sent good morning i love you i love you but you have me entangled or enredao i wrapped myself i wrapped i was going my way and i got lost hey hey my gaze changed when i saw your eyes i saw your eyes byebye to the ass i didnt even say goodbye i didnt look for you what no no we crashed on the way with your soul is the one that i connect necto dont worry it doesnt have to be perfect no here there is no sin cado and to be wrong is beautiful the errors are pleasure cere just like all your little kisses and just look at me look at me with those cute eyes pretty that with that im fine im fine today i was born again born and just look at me look at me with those cute eyes pretty that with that im fine im fine today i was born again born you and me you and me you and me you and me you and me you and me you and me you and me you and me you and me you and me you and me you and me you and me you might also like i dont let myself be carried away by anyone i just let myself be carried away by your smile laughter and from the mole close to your mouth mouth if im crazy youre crazy quita but baby there is no other like you no no i want to give you girasole sole go to the beach and look for you snail when im with you i dont look at the role role lets go dance two hundred songs cione nobody puts me like you puts me pone mmmmm mmmmmmmmmmm mmmmm mmmmmmmmmmm i speak to dio and you are his answer i learned that beautiful moments never cost like when you give me your look and the sun its setting and the sun its setting hey hey when im on top of you of you mommy i forget everything everything no one is needed here only you and me before the sun rises sink the accelerator even if i go without brakes and lose control nothing more will be do you and me caressing in the middle of time without saying goodbye and just look at me look at me with those cute eyes pretty that with that im fine im fine today i was born again born and just look at me look at me with those cute eyes pretty that with that im fine im fine today i was born again born8
1057,5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,18,18,19,46,534822,Peru,5jt25aFjW2kNoBqaEVaz5W,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,202174,4,2022-04-01,yeah yeahyeah yeah everything seems fine but nothing is what it seems i didnt know how to give you my hundred although i tried it many times i tried but failed ive already reviewed all my mistakes and now tell me how i sleep if you dont belong to me nooh grandpa told me love doesnt work who least expects you leaves and betrays you you left without saying goodbye as if you never loved me i gave you what you asked for and it was not enough you only lied and i your faithful believer a thousand dreams sold me i was your client i it was always me the guilty one and you playing the innocent one sounds wow you shut up checking my message and i am taking you on a trip a nebula everything was a visage you left home and took out your luggage nobody is going to love you like me nor is going to fuck you like me and now he wants me to stay calm if a son of a bitch cheated on me in the midst of this situation my heart doesnt hurt it hurts me that another bastard believed something of mine that threw you all night you forgot that we soldamo to my car every month i wear a new perfume i even bought you grass to smoke baby i dont want you to lack anything and i hope that bastard pays you for the nail polish yeahyeah i do not wish you harm but you will think of me every time you get up wow i gave you what you asked for and it was not enough you only lied and i your faithful believer a thousand dreams sold me i was your client it was always me the guilty one and you playing the innocent you might also like you sold me dream and i was your client that innocent face only the rest of the people believe you maybe im a masochist or just unlucky i ask dio to see if he helps me with you im not going to call you ill clarify the doubt i want to be free just like venezuela and cuba you never spoke clearly you became silent i wanted attention and i put you in the center i wanted my heart and i gave it to you at a discount you asked me for fifty and i gave you 100 you asked me for a watch and i wasted my time i kept waiting for your message to arrive i ate another ass but thinking about your face stay with the guilt and also with the expensive clothes and remember that treason is paid with treason i gave you what you asked for and it was not enough you only lied and i your faithful believer a thousand dreams sold me i was your client it was always me the guilty one and you playing the innocent2
1058,1DxEbt6OSbrkRthk6pjZue,"LiL CaKe, Migrantes, Nico Valdi",MERCHO,Sony Music Argentina,19,19,33,3,534364,Peru,1DxEbt6OSbrkRthk6pjZue,0.838,0.79,6,-1.602,0,0.108,0.431,3.33e-06,0.184,0.962,92.927,161452,4,2022-12-16,merch nico valdi producing it kills me how the oversize fits combines very well with his nike offwhite when she goes out dancing she unleashes you can see it in her cat eyes and i want to give you i can not stop seeing you get moving as soon as possible you are bellaca tá tá tá tá in the mercho listening to ferxxo today i want to sleep but lying on your chest although maybe youre with me out of spite by the time you realize well have already done it in the mercho listening to ferxxo today i want to sleep but lying on your chest although maybe youre with me out of spite when you realize we will have already done it oh get on ill take you there is smoking you ask me for more and i never stop him time ago love i became an atheist but i believe everything in that ass oh hithit youre hot ma how cute she looks when she bounces if love doesnt work for you what does it cause you like that i walk behind your mouth she will dance when the dj puts the tararátarará she is so hot that no one dares to face her but thats when i come in reject the other ohoh in the mercho listening to ferxxo today i want to sleep but lying on your chest although maybe youre with me out of spite by the time you realize well have already done it in the mercho listening to ferxxo today i want to sleep but lying on your chest although maybe youre with me out of spite by the time you realize well have already done it hmmhmm hmm you might also like in the mercedes at two hundred tell me if you want soft or violent in the mercedes at two hundred ill be there in five you have your name on my seat mommy scandal arms if you take off your pants when you ask me to kiss you im thinking about it i like to play difficult but why not i cant my love and again in the mercho listening to ferxxo gogocome ill take you to the mall behave badly in the mercho listening to ferxxo gogocome ill take you to the mall tell me love in the mercho listening to ferxxo today i want to sleep but lying on your chest although maybe youre with me out of spite when you realize we will have already done it ah ah in the mercho listening to ferxxo today i want to sleep but lying on your chest although maybe youre with me out of spite by the time you realize well have already done it aha nico valdi producing it sounds migrants yes yes yeah cake ah in the mercho listening to ferxxo
1059,54ELExv56KCAB4UP9cOCzC,"Ñengo Flow, Bad Bunny",Gato de Noche,Rimas Entertainment LLC,20,14,18,8,529342,Peru,54ELExv56KCAB4UP9cOCzC,0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,227013,4,2022-12-22,he loves you he adores you he gives everything for you but you are a devil who is crazy about me you like the bad go to fire with me wohoh the hair pulled you im blessing you although you are a sin eh im going to hell if i continue behind that shorts im already on my way today im going to look for you after twelve i already want to eat you and repeat all the poses you have to hide and pretend that you dont know me spend the day with him im your cat at night today im going to look for you after twelve i already want to eat you and repeat all the poses you have to hide and pretend that you dont know me spend the day with him im your cat at night i sing e bellaca that toto is going to hammer you hahahahaha in the canam im going to look for you real g get on four gums that ass is going to suck you plo plo plo crazy for coming but im going to wait for you to come first yes hahahaha you are a son of a bitch you like bandoleros bandolero crazy with my bug and crazy with making money this is real g4 life foreva and you are listening to the real hahahahaha baby callao that nobody has found outo in the tinting that shorts are altered and no one has touched it i dont believe in love and it has me in love yahah and he has me in love yes that shorts are altered well pressed baby he has it for me uncontrollable i have honey where i go hackeaor today im going to look for you after twelve i already want to eat you and repeat all the poses you have to hide and pretend that you dont know me spend the day with him im your cat at night yeah yeah you are my crazy woman and today you have therapy if i dont put it in he gets angry i can be over twenty but you are my bichota you are my hit woman so much pece in the sea and me with you in the fishbowl being able to be with anyone last night it was champagne inside the bathtub today there are four bottles of wine and the third came if that bastard asks you tell him it was fate that he put you in four and loose in front of me my bug is not afraid but he hides inside you i said he wasnt coming back but i lied i put it on another and i regretted it because he didnt feel what i felt with you eheheh the nights are boring without you perfumao i dressed whole louis vuitton hit it send the pin you might also like that today im going to look for you after twelve i already want to eat you and repeat all the poses you have to hide and pretend that you dont know me spend the day with him im your night cat4
1060,0uZFcsx96wzbixsULmrg8o,SunKissed Lola,Pasilyo,Independent,1,1,2,9,4069788,Philippines,0uZFcsx96wzbixsULmrg8o,0.71,0.61,2,-4.674,1,0.0351,0.415,2.67e-05,0.181,0.404,120.032,270250,3,2022-10-28,aisle luckily it was wet the pain is palpable with your full muscles of excitement and nervousness deep in every breath just staring at you you walked slowly in the hallway to the altar of the church im going to kiss you and i wont let you go i cant ask for anything more you and you you and you you and you you and you incomparable i carry it every day my favorite prayer grow old with you the request to god with a deed my last name will be yours you walked slowly in the hallway towards me and held you cant stop me tears to be hugged you and you you and you you and you you and you you might also like you and you you and you you and you you and you you and you you and you you and you you and you you and you you and you you and you fortunately it was wet the pain is palpable with your full muscles incomparable i carry it every day my favorite prayer is you
1061,1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,2,1,1,10,3675023,Philippines,1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,4,2022-12-08,im still a fan even though i was salty hate to see you with some other broad know you happy hate to see you happy if im not the one drivin im so mature im so mature im so mature i got me a therapist to tell me theres other men i dont want none i just want you if i cant have you no one should i might i might kill my ex not the best idea his new girlfriends next howd i get here i might kill my ex i still love him though rather be in jail than alone i get the sense that its a lost cause i get the sense that you might really love her the text gon be evidence this text is evidence i try to ration with you no murders no crime of passion but damn you was out of reach you was at the farmers market with your perfect peach now im in amazement playin on my patience now you layin facedown got me singin over a beat im so mature im so mature im so mature i got me a therapist to tell me theres other men i dont want none i just want you if i cant have you no one will i i might i might kill my ex not the best idea his new girlfriends next howd i get here i might kill my ex i still love him though rather be in jail than alone see sza liveget tickets as low as 184you might also like i did it all for love love i did it all on no drugs drugs i did all of this sober i did it all for us oh i did it all for love love i did all of this on no drugs drugs i did all of this sober dont you know i did it all for us im gon kill your ass tonight oh i just killed my ex not the best idea idea killed his girlfriend next howd i get here i just killed my ex i still love him though i do rather be in hell than alone64
1062,4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,3,3,3,8,3267292,Philippines,4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,201800,4,2022-12-09,ooh i think i know ill touch that fire for you i do that three four times again i testify for you i told that lie id kill that bitch i do what all of them around you scared to do im not long as you juggin out here for me i got it mobbin schemin lootin hide your bodies long as you dreamin bout me aint no problem i dont got nobody just with you right now tell the truth i look better under you i cant lose when im with you how can i snooze and miss the moment you just too important nobody do body like you do i cant lose when im with you i cant just snooze and miss the moment you just too important nobody do body like you do you do in a droptop ride with you i feel like scarface scarface like that white bitch with the bob ill be your main one your main one lеts take this argument back up to my place my placе sex remind you im nonviolent im your day one day one we aint have shit yet it was magic yeah smash and grab shit yeah nasty habits take a hold when you not here aint a home when you not here hard to grow when you not here im sayin i cant lose when im with you how can i snooze and miss the moment you just too important nobody do body like you do i cant lose when im with you how can i snooze and miss the moment you just too important nobody do body like you do you do see sza liveget tickets as low as 184you might also like main one ridin how you frontin on me and im the main one tryin how you blame it on me and you the main one lyin how you threatenin to leave and im the main one cryin just tryna be your everything main one ridin how you frontin on me and im the main one tryin how you blame it on me and you the main one lyin how you threatenin to leave and im the main one cryin i cant lose when im with you like you like you how can i snooze and miss the moment like you you just too important nobody do body like you do i cant lose when im with you like you how can i snooze and miss the moment like you you just too important nobody do body like you do you do nah nah nah nah i think i know woah see no i cant lose oh i think i know oh11
1063,65FftemJ1DbbZ45DUfHJXE,NewJeans,OMG,ADOR,4,4,4,7,2726678,Philippines,65FftemJ1DbbZ45DUfHJXE,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,212253,4,2023-01-02,this song is its about you baby only you you you you you you you you when im having a hard time when i feel like crying mmhm when i dont even have energy anymore mmhm its you it worries me its you it makes me smile you dont have to say anything boy what do you say they keep on asking me who is he run away anytime they keep on asking me who is he you appear without pretending to be busy they keep on asking me who is he does this make sense i ask they keep on asking me who is he you hes the one thats living in my system baby oh my oh my god i expected it i was really hoping that he will come through oh my oh my god only you asking all the time about what i should do you might also like no i can never let him go ooh i only think of you twentyfour ooh im really lucky ooh i know i know ooh until i knew you ooh it was meaningless everything ooh my heart has no end ooh i know i know im going crazy right anywhere anytime there aint nothing else that i would hold on to i hear his voice through all the noise dont let go of my hand even for a second no no no worries cause i got someone its okay to be alone cause i love someone they keep on asking me who is he run away anytime they keep on asking me who is he you appear without pretending to be busy they keep on asking me who is he does this make sense i ask they keep on asking me who is he you hes the one thats living in my system baby oh my oh my god i expected it i was really hoping that he will come through oh my oh my god only you asking all the time about what i should do no i can never let him go ooh i only think of you twentyfour ooh im really lucky ooh i know i know ooh until i knew you ooh it was meaningless everything ooh my heart has no end ooh i know i know hes the one thats living in my system baby baby baby babe baby im going crazy right baby baby im going crazy right babe baby you and me my heart is glowing its glowing up glow glow as long as im with you theres nothing to be afraid of no no filled up all filled up reddened my heart is glowing itd be glowing cause he oh my oh my god i expected it i was really hoping that he will come through oh my oh my god only you asking all the time about what i should do you and me no i can never let him go ooh hes right there for me twentyfour ooh im really lucky ooh i know i know you and me until i knew you ooh it was meaningless everything ooh oh my god my heart is glowing its glowing my heart is glowing up so i cant sleep at night2
1064,0yLdNVWF3Srea0uzk55zFn,Miley Cyrus,Flowers,Columbia,5,2,5,5,2417601,Philippines,0yLdNVWF3Srea0uzk55zFn,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455,4,2023-01-13,we were good we were gold kinda dream that cant be sold we were right til we werent built a home and watched it burn mm i didnt wanna leave you i didnt wanna lie started to cry but then remembered i i can buy myself flowers write my name in the sand talk to myself for hours say things you dont understand i can take myself dancing and i can hold my own hand yeah i can love me better than you can can love me better i can love me better baby can love me better i can love me better baby paint my nails cherryred match the roses that you left no remorse no regret i forgive every word you said ooh i didnt wanna leave you baby i didnt wanna fight started to cry but then remembered i i can buy myself flowers write my name in the sand talk to myself for hours yeah say things you dont understand i can take myself dancing yeah i can hold my own hand yeah i can love me better than you can can love me better i can love me better baby can love me better i can love me better baby can love me better i can love me better baby can love me better i ooh i you might also like i didnt wanna leave you i didnt wanna fight started to cry but then remembered i i can buy myself flowers uhhuh write my name in the sand talk to myself for hours yeah say things you dont understand better than you i can take myself dancing yeah i can hold my own hand yeah i can love me better than yeah i can love me better than you can can love me better i can love me better baby uh can love me better i can love me better baby than you can can love me better i can love me better baby can love me better
1065,78Sw5GDo6AlGwTwanjXbGh,d4vd,Here With Me,Darkroom/Interscope Records,6,3,6,18,2288282,Philippines,78Sw5GDo6AlGwTwanjXbGh,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4,2022-09-22,watch the sunrise along the coast as were both getting old i cant describe what im feeling and all i know is were going home so please dont let me go dont let me go and if its right i dont care how long it takes as long as im with you ive got a smile on my face save your tears itll be okay all i know is youre here with me oohooh oh ohoh ohohohohoh watch the sunrise as were getting old ohoh i cant describe ohoh i wish i could live through every memory again just one more time before we float off in the wind and all the time we spent waiting for the light to take us in have been the greatest moments of my life i dont care how long it takes as long as im with you ive got a smile on my face save your tears itll be okay youre here with me oohooh oh ohoh ohohohohoh i cant describe ohohyou might also like2
1066,47sq83n5WN22ZzYnGn8aTy,"Adie, Janine Berdin",Mahika,O/C Records,7,1,7,37,2187958,Philippines,47sq83n5WN22ZzYnGn8aTy,0.635,0.451,7,-7.406,1,0.0391,0.742,0.0,0.139,0.601,81.976,201951,4,2022-05-11,magic the air around me was sizzling there seems to be a hint im longing it wasnt forced i just felt it the unexpected connection of space birds around singing mesmerized by your attractiveness beloved you make my heart smile crazy i cant control the rush of my emotions it looks like you can admit it you know oh gilwi my feelings indicate you realized that i like you i dont know where to start start colors the image as it were you are the only star that serves as the moon by your side behind the clouds we are the only ones to exist birds around singing mesmerized by your attractiveness beloved you make my heart smile crazy i cant control the rush of my emotions it looks like you can admit it you know oh gilwi my feelings indicate you realized that i like you i want you i want you i want you i want you what magic do you have i want you i want you magic wraps you i want you i want you what magic do you have i want you i want you you have captured me you might also like you have captured me even though it wasnt intentional cause i guess we were meant for each other gilwi indicates that the dadadai feel it dadadadadai feel it love love love realized that i like you
1067,37F0uwRSrdzkBiuj0D5UHI,The Weeknd,Reminder,Universal Republic Records,8,8,10,4,2147556,Philippines,37F0uwRSrdzkBiuj0D5UHI,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,218880,4,2016-11-25,record man play my song on the radio you too busy tryna find that blueeyed soul i let my black hair grow and my weed smoke and i swear too much on the regular we gon let them hits fly we gon let it go if it aint xo then it gotta go i just won a new award for a kids show talkin bout a face numbin off a bag of blow im like goddamn bitch i am not a teen choice goddamn bitch i am not a bleach boy whip game make a nigga understand though got that hannibal silence of the lambo hit the gas so hard make it rotate all my niggas blew up like a propane all these rb niggas be so lame got a sweet asian chick she go lo mein ohohoh you know me know me uh nanananana you know me know me know me ohohoh you know me know me know me nanananana every time you try to forget who i am ill be right there to remind you again you know me pow pow you know me know me said im just tryna swim in somethin wetter than the ocean faded off a double cup im mixin up the potion all i wanna do is make that money and make dope shit it just seem like niggas tryna sound like all my old shit everybody knows it all these niggas know me platinum off a mixtape sippin on that codeine pour it in my trophies roll until my nose bleed ima keep on singin while im burnin up that og all my niggas get it they make money all alone rock a chain around they neck makin sure im gettin home when i travel round the globe make a couple mil a show and i come back to my city i fuck every girl i know used to walk round with a slouch had a mattress on the floor now my shit straight eatin all day tryna lose weight that good sex well sweat it out hotel bed springs well wear it out i aint gotta tell you see the weeknd liveget tickets as low as 58you might also like cause you know me ohohoh you know me know me ah nanananana you know me know me know me ohohoh you know me know me know me nanananana every time you try to forget who i am try to forget who i am ill be right there to remind you again hey you know me pow pow you know me know me know me why dont you shake somethin shake somethin for the don dont you break nothin break nothin baby girl wont you work somethin work somethin for the don dont you hurt nothin hurt nothin baby girl wont you shake somethin shake somethin shake some for the don dont you break nothin break nothin break nothin baby girl wont you work somethin work work somethin for the don dont you hurt nothin hurt nothin cause you know me girl you know me you already know me yeah you know me ohohoh nanananana ohohoh nanananana ohohoh nanananana ohohoh nanananana216
1068,3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,9,3,8,9,1920538,Philippines,3r8RuvgbX9s7ammBn07D3W,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,185507,4,2022-12-19,hooooh oohooh hooooh hoo stay in the middle like you a little dont want no riddle tell me say it back oh say it ditto the morning is too far so say it ditto ive grown so much like memories together my heart looking at you summer passes and fall i waited all this time do you want somebody like i want somebody smiled at me do you think about me now yeah all the time yeah all the time i got no time to lose my long day i miss you ratatata heart beat ratatata i got nothing to lose i like you oohwoah oohwoah oohwoah ooh ratatata heart beat ratatata but i dont want to stay in the middle like you a little dont want no riddle tell me say it back oh say it ditto the morning is too far so say it ditto i dont want to walk in this maze even if i dont know everything as i wished tell me say it back oh say it ditto i want you so want you so say it ditto you might also like not just anybody i imagined you always reached i feel like the first time i waited all this time i got nothing to lose i like you oohwoah oohwoah oohwoah ooh ratatata heart beat ratatata but i dont want to stay in the middle like you a little dont want no riddle tell me say it back oh say it ditto morning is too far so say it ditto i dont want to walk in this maze even if i dont know everything as i wished tell me say it back oh say it ditto i want you so want you so say it ditto hooooh oohooh hooooh hoo7
1069,4AULw1VRyJP17zMvwgTIUs,Calein,Umaasa,O/C Records,10,7,11,21,1800253,Philippines,4AULw1VRyJP17zMvwgTIUs,0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,335625,4,2019-06-28,hoping toured the home meeting point you are not there how can you be quiet the wound made by love love ive been thinking about you all day your letters have been read why stop the tears made of love love the past will come back returns the source hoping hoping the past will come back returns the source hoping hoping i looked for the former pleasure sadness i will offer the melody made of love love you might also like the past will come back returns the source hoping hoping the past will come back returns the source hoping hoping toured the home and our old meeting place hoping hoping the past will come back returns the source hoping hoping the past will come back returns the source hoping hoping toured the home will return meeting point youre not there hopefully hopefully toured the home meeting point youre not there hopefully
1070,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,11,1,9,17,1756118,Philippines,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,2022-10-21,i have this thing where i get older but just never wiser midnights become my afternoons when my depression works the graveyard shift all of the people ive ghosted stand there in the room i should not be left to my own devices they come with prices and vices i end up in crisis tale as old as time i wake up screaming from dreaming one day ill watch as youre leaving cause you got tired of my scheming for the last time its me hi im the problem its me at teatime everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero sometimes i feel like everybody is a sexy baby and im a monster on the hill too big to hang out slowly lurching toward your favorite city pierced through the heart but never killed did you hear my covert narcissism i disguise as altruism like some kind of congressman a tale as old as time i wake up screaming from dreaming one day ill watch as youre leaving and life will lose all its meaning for the last time its me hi im the problem its me im the problem its me at teatime everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero see taylor swift liveget tickets as low as 140you might also like i have this dream my daughterinlaw kills me for the money she thinks i left them in the will the family gathers round and reads it and then someone screams out shes laughing up at us from hell its me hi im the problem its me its me hi im the problem its me its me hi everybody agrees everybody agrees its me hi hi im the problem its me im the problem its me at teatime teatime everybody agrees everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero63
1071,2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,12,10,12,77,1631785,Philippines,2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4,2016-11-24,im findin ways to articulate the feelin im goin through i just cant say i dont love you yeah cause i love you yeah its hard for me to communicate the thoughts that i hold but tonight im gon let you know let me tell the truth baby let me tell the truth yeah you know what im thinkin see it in your eyes you hate that you want me hate it when you cry youre scared to be lonely specially in the night im scared that ill miss you happens every time i dont want this feelin i cant afford love i try to find a reason to pull us apart it aint workin cause youre perfect and i know that youre worth it i cant walk away oh even though were goin through it and it makes you feel alone just know that i would die for you baby i would die for you yeah the distance and the time between us itll never change my mind cause baby i would die for you baby i would die for you yeah say see the weeknd liveget tickets as low as 58you might also like im findin ways to manipulate the feelin youre goin through but baby girl im not blamin you just dont blame me too yeah cause i cant take this pain forever and you wont find no one thats better cause im right for you babe i think im right for you babe you know what im thinkin see it in your eyes you hate that you want me hate it when you cry it aint workin cause youre perfect and i know that youre worth it i cant walk away oh even though were goin through it and it makes you feel alone just know that i would die for you baby i would die for you yeah the distance and the time between us itll never change my mind cause baby i would die for you uh baby i would die for you yeah i would die for you i would lie for you keep it real with you i would kill for you my baby im just sayin yeah i would die for you i would lie for you keep it real with you i would kill for you my baby nanana nanana nanana even though were goin through it and it makes you feel alone just know that i would die for you baby i would die for you yeah the distance and the time between us itll never change my mind cause baby i would die for you baby i would die for you yeah oh babe die for you186
1072,5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,13,1,22,321,1455484,Philippines,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,2016-10-28,i met you in the dark you lit me up you made me feel as though i was enough we danced the night away we drank too much i held your hair back when you were throwin up then you smiled over your shoulder for a minute i was stonecold sober i pulled you closer to my chest and you asked me to stay over i said i already told ya i think that you should get some rest i knew i loved you then but youd never know cause i played it cool when i was scared of letting go i knew i needed you but i never showed but i wanna stay with you until were grey and old just say you wont let go just say you wont let go ill wake you up with some breakfast in bed ill bring you coffee with a kiss on your head and ill take the kids to school wave them goodbye and ill thank my lucky stars for that night when you looked over your shoulder for a minute i forget that im older i wanna dance with you right now woah and you look as beautiful as ever and i swear that every day youll get better you make me feel this way somehow im so in love with you and i hope you know darlin your love is more than worth its weight in gold weve come so far my dear look how weve grown and i wanna stay with you until were grey and old you might also like just say you wont let go just say you wont let go i wanna live with you even when were ghosts cause you were always there for me when i needed you most im gonna love you till my lungs give out i promise till death we part like in our vows so i wrote this song for you now everybody knows that its just you and me till were grey and old just say you wont let go just say you wont let go just say you wont let go oh just say you wont let go153
1073,6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,Island Records,14,8,18,12,1446283,Philippines,6dgUya35uo964z7GZXM07g,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,2022-07-15,ohoh ohoh ohoh ohoh lala daah ahah ahahah uhhuh uhhuh uhhuh uhhuh yeah think i only want one number in my phone i might change your contact to dont leave me alone you said you like my eyes and you like to make em roll treat me like a queen now you got me feelin thrown oh but i cant help myself when you get close to me baby my tongue goes numb sounds like blehblahblee i dont want no one else no no baby im in too deep heres a lil song i wrote a song i wrote its about you and me me ill be honest lookin at you got me thinkin nonsense cartwheels in my stomach when you walk in and when you got your arms around me oh it feels so good i had to jump the octave i think i got an ex but i forgot him and i cant find my chill i mustve lost it i dont even know im talkin nonsense im talkin im talkin ahahahah im talkin all around the clock im talkin hope nobody knocks im talkin opposite of soft im talkin wild wild thoughts you gotta keep up with me i got some young energy i caught the love how do you do this to me you might also like but i cant help myself when you get close to me baby my tongue goes numb sounds like blehblahblehblee and i dont want no one else no no baby im in too deep too deep heres a lil song i wrote a song i wrote its about you and me ill be honest honest lookin at you got me thinkin nonsense nonsense cartwheels in my stomach when you walk in when you walk in when you got your arms around me oh it feels so good i had to hit the octave i think i got an ex but i forgot him and i cant find my chill i mustve lost it i dont even know im talkin nonsense ohoh im talkin im talkin im talkin im talkin im talkin nanana im talkin blahblah blahblah ahah ahah ah ahah i dont even know anymore oh this song catchier than chickenpox is i bet your house is where my other sock is woke up this morning thought id write a pop hit haha how quickly can you take your clothes off pop quiz that ones not gonna make it most of these arent gonna make12
